category,risk,record,tweakdb_id,entity_template,default_appearance,crowd_appearances,all_appearances,multiplayer_templates,character_type,affiliation,reaction_preset,archetype_data,archetype_name,genders,tags,visual_tags,is_crowd,is_light_crowd,is_child,is_bumpable,can_have_generic_talk,force_generic_talk,default_equipment,primary_equipment,secondary_equipment,quest,vendor,driving,state_machine,voice_tag,source
"quest_or_story","unsafe_quest_or_scene","Character.q115_suicide_johnny","0x0000001DC886A091","ep1\quest\main_quests\q307\characters\q307_ent_suicide_ending_johnny.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","johnny","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q307_thug_01","0x0000001669B5DC45","ep1\quest\main_quests\q307\characters\q307_ent_thugs.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","Character.animals_grunt1_melee1_fists_mb_inline0","humanoid","","Invulnerable","Animals;Big;Grunt;Lvl1",false,false,false,true,true,false,"","Character.animals_grunt1_melee1_fists_mb_inline2","Character.animals_grunt1_melee1_fists_mb_inline4","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q307_thug_02","0x00000016F0BC8DFF","ep1\quest\main_quests\q307\characters\q307_ent_thugs.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","Character.animals_grunt1_melee1_fists_mb_inline0","humanoid","","Invulnerable","Animals;Big;Grunt;Lvl1",false,false,false,true,true,false,"","Character.animals_grunt1_melee1_fists_mb_inline2","Character.animals_grunt1_melee1_fists_mb_inline4","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q307_zetatech_clerk","0x0000001D74E08A87","ep1\quest\main_quests\q307\characters\q307_ent_zetatech_clerk.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q307_zetatech_guard","0x0000001D3BC7811F","ep1\quest\main_quests\q307\characters\q307_ent_zetatech_guard.ent","None","","None","","NPCType.Human","Factions.Zetatech","ReactionPresets.Ganger_Aggressive","","humanoid","","","Generic",false,false,false,true,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q307_fia_av_agent","0x0000001BB2D3214D","ep1\quest\main_quests\q307\characters\q307_fia_av_agent.ent","None","","None","","NPCType.Human","Factions.NUSA","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q307_fia_av_doctor","0x0000001C99877903","ep1\quest\main_quests\q307\characters\q307_fia_av_doctor.ent","None","","None","","NPCType.Human","Factions.NUSA","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q307_nurse","0x0000001478ECF6A4","ep1\quest\main_quests\q307\characters\q307_fia_reception.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.babs_off","0x00000012846F1622","ep1\quest\minor_quests\mq301\characters\babs_off.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","Babs_off","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.kurtz_mirror","0x00000016C0622BE0","ep1\quest\minor_quests\mq301\characters\kurt_mirror.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","Character.arasaka_rare2_gunner3_hmg_mm_elite_inline0","humanoid","","Invulnerable","Arasaka;Lvl2;Massive;Rare",false,false,false,true,true,false,"","Character.arasaka_rare2_gunner3_hmg_mm_elite_inline2","","","","","None","kurtz","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.kurt_replacer","0x00000017E0057EF1","ep1\quest\minor_quests\mq301\characters\kurt_replacer.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","","","None","Character.kurt_replacer_inline0","Player;Replacer","",false,false,false,true,true,false,"","","","","","","None","kurtz_v","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.paco_off","0x00000012D4BD8952","ep1\quest\minor_quests\mq301\characters\paco_off.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","Paco_off","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq303_fake_lina","0x000000196C4D5D79","ep1\quest\minor_quests\mq303\characters\mq303_ent_lina.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","tool","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq303_lina","0x00000014D82627B8","ep1\quest\minor_quests\mq303\characters\mq303_ent_lina.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","lina","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq303_shank","0x000000151BC87600","ep1\quest\minor_quests\mq303\characters\mq303_ent_shank.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","DoNotTriggerPrevention","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","Vendors.mq303_shank","","None","shank","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq303_tool","0x000000142EAC6986","ep1\quest\minor_quests\mq303\characters\mq303_ent_tool.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","tool","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq304_bennett","0x00000017751C875F","ep1\quest\minor_quests\mq304\characters\mq304_ent_bennett.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.Ganger_Aggressive","ArchetypeData.FastMeleeT3","humanoid","","Cyberpsycho;Immortal","Big;Lvl3;Strong",false,false,false,true,true,false,"","Character.mq304_bennett_inline12","Character.mq304_bennett_inline25","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q303_paradise_bennett","0x0000001F9FF2FF41","ep1\quest\minor_quests\mq304\characters\mq304_ent_bennett.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq304_jago","0x00000014D8218F2A","ep1\quest\minor_quests\mq304\characters\mq304_ent_jago.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","Character.generic_grunt_melee1_knife_ma_inline4","humanoid","","","Generic;Grunt",false,false,false,true,true,false,"","Character.generic_grunt_melee1_knife_ma_inline0","Character.generic_grunt_melee1_knife_ma_inline2","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q303_paradise_jago","0x0000001C016D951B","ep1\quest\minor_quests\mq304\characters\mq304_ent_jago.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq304_bennett_driver","0x0000001EC78C0C49","ep1\quest\minor_quests\mq304\characters\mq304_ent_kurtz_army_ma.ent","None","","None","","NPCType.Human","Factions.Arasaka","ReactionPresets.Ganger_Aggressive","Character.arasaka_guard2_ranged1_yukimura_ma_inline0","humanoid","","","Arasaka;Guard",false,false,false,true,true,false,"","Character.arasaka_guard2_ranged1_yukimura_ma_inline2","Character.arasaka_guard2_ranged1_yukimura_ma_inline4","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq304_jago_bodyguard_03","0x00000021A597C081","ep1\quest\minor_quests\mq304\characters\mq304_ent_kurtz_army_ma.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","Character.kurtz_soldier1_ranged2_rifle_ma_inline4","humanoid","","","Lvl1;Soldier",false,false,false,true,true,false,"","Character.kurtz_soldier1_ranged2_rifle_ma_inline0","Character.kurtz_soldier1_ranged2_rifle_ma_inline2","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq304_jago_bodyguard_01","0x000000214B99A1AD","ep1\quest\minor_quests\mq304\characters\mq304_ent_kurtz_army_mb.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","Character.kurtz_elite3_gunner3_HMG_mb_elite_inline0","humanoid","","","Big;Lvl3;Ranger",false,false,false,true,true,false,"","Character.kurtz_elite3_gunner3_HMG_mb_elite_inline2","Character.kurtz_elite3_gunner3_HMG_mb_elite_inline4","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq304_nicola_tpp_ma","0x0000001D66D52183","ep1\quest\minor_quests\mq304\characters\mq304_ent_nicola_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq304_nicola_tpp_wa","0x0000001DD6F8DB58","ep1\quest\minor_quests\mq304\characters\mq304_ent_nicola_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq305_scientist","0x000000192C48E0E1","ep1\quest\minor_quests\mq305\characters\scientist.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq306_aaron","0x0000001559C90A28","ep1\quest\minor_quests\mq306\characters\mq306_aaron.ent","None","","None","","NPCType.Human","Factions.UnaffiliatedCorpo","ReactionPresets.NoReaction","Character.animals_bouncer3_hmelee3_fists_mba_elite_inline0","humanoid","","Invulnerable","Animals;Big;Bouncer;Lvl3",false,false,false,true,true,false,"","Character.animals_bouncer3_hmelee3_fists_mba_elite_inline4","Character.animals_bouncer3_hmelee3_fists_mba_elite_inline2","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq306_angie","0x00000015DACF05EB","ep1\quest\minor_quests\mq306\characters\mq306_angie.ent","None","","None","","NPCType.Human","Factions.Animals","ReactionPresets.Ganger_Aggressive","ArchetypeData.FastRangedT3","humanoid","","MiniBoss","Animals",false,false,false,true,true,false,"","Character.mq306_angie_inline0","Character.mq306_angie_inline2","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq306_damir","0x00000015C4089ADC","ep1\quest\minor_quests\mq306\characters\mq306_damir.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.alex","0x0000000EBB6DBEED","ep1\quest\primary_characters\alex.ent","None","","None","","NPCType.Human","Factions.Classified","ReactionPresets.NoReaction","ArchetypeData.GenericRangedT2","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","alex","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.Silverhand","0x000000140044E64C","ep1\quest\primary_characters\johnny_ep1.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","johnny","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.Kurt_Miniboss_Tests","0x0000001D9B2B5D44","ep1\quest\primary_characters\kurtz.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.Ganger_Aggressive","","kurt_krauser","","","",false,false,false,false,true,false,"","","Character.q304_kurt_miniboss_inline31","","","","None","kurtz","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.kurtz","0x0000000F6EAF7E99","ep1\quest\primary_characters\kurtz.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","Character.arasaka_rare2_gunner3_hmg_mm_elite_inline0","humanoid","","ImmuneToTakedown;Invulnerable","Arasaka;Lvl2;Massive;Rare",false,false,false,true,true,false,"","Character.kurtz_inline1","Character.kurtz_inline3","","","","None","kurtz","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.mq304_kurt","0x00000014C662CC1B","ep1\quest\primary_characters\kurtz.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","Character.arasaka_rare2_gunner3_hmg_mm_elite_inline0","humanoid","","ImmuneToTakedown;Invulnerable","Arasaka;Lvl2;Massive;Rare",false,false,false,true,true,false,"","Character.kurtz_inline1","Character.kurtz_inline3","","","","None","kurtz","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q304_kurt_miniboss","0x0000001C5D98BF38","ep1\quest\primary_characters\kurtz.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","","kurt_krauser","","","",false,false,false,false,true,false,"","","Character.q304_kurt_miniboss_inline31","","","","None","kurtz","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.myers","0x0000000F9DD69E56","ep1\quest\primary_characters\myers.ent","None","","None","","NPCType.Human","Factions.NUSA_Myers","ReactionPresets.NoReaction","ArchetypeData.GenericRangedT2","humanoid","","Invulnerable","AfterlifeMercs;Rare",false,false,false,true,true,false,"","Character.myers_inline0","Character.myers_inline2","","","","None","myers","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q302_spidertank_myers_follower","0x0000002885EE674D","ep1\quest\primary_characters\myers.ent","None","","None","","NPCType.Human","Factions.NUSA_Myers","ReactionPresets.NoReaction","ArchetypeData.GenericRangedT2","myers_chimera","","Invulnerable","AfterlifeMercs;Rare",false,false,false,true,true,false,"","Character.myers_inline0","Character.myers_inline2","","","","None","myers","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q305_reed","0x0000001329249D06","ep1\quest\primary_characters\reed.ent","None","","None","","NPCType.Human","Factions.UnaffiliatedCorpo","ReactionPresets.Ganger_Aggressive","Character.arasaka_sniper_sniper3_ashura_ma_elite_inline0","humanoid","","Invulnerable","Arasaka;Lvl2;Sniper",false,false,false,false,true,false,"","Character.q305_reed_inline4","Character.arasaka_sniper_sniper3_ashura_ma_elite_inline2","","","","None","reed","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.reed","0x0000000EE211215C","ep1\quest\primary_characters\reed.ent","None","","None","","NPCType.Human","Factions.Classified","ReactionPresets.NoReaction","ArchetypeData.HeavyRangedT3","humanoid","","Invulnerable","",false,false,false,false,true,false,"","Character.reed_inline7","","","","","None","reed","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.reed_night_city","0x0000001953C2A9D4","ep1\quest\primary_characters\reed.ent","None","","None","","NPCType.Human","Factions.Classified","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","reed","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.q305_songbird_blackwall_holo","0x00000026DBE45300","ep1\quest\primary_characters\songbird.ent","None","","None","","NPCType.Human","Factions.UnaffiliatedCorpo","ReactionPresets.NoReaction","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline0","humanoid","","Invulnerable","Arasaka;Netrunner",false,false,false,false,true,false,"","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline2","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline4","","","","None","songbird_blackwall","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.songbird","0x00000012408F4744","ep1\quest\primary_characters\songbird.ent","None","","None","","NPCType.Human","Factions.Classified","ReactionPresets.NoReaction","ArchetypeData.NetrunnerT1","humanoid","","Invulnerable","Arasaka;Netrunner",false,false,false,false,true,false,"","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline2","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline4","","","","None","songbird","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.songbird_follower","0x0000001B463645AE","ep1\quest\primary_characters\songbird.ent","None","","None","","NPCType.Human","Factions.Classified","ReactionPresets.NoReaction","ArchetypeData.NetrunnerT1","songbird_follower","","Invulnerable","Arasaka;Netrunner",false,false,false,false,true,false,"","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline2","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline4","","","","None","songbird","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.songbird_vision","0x000000197DF06DEA","ep1\quest\primary_characters\songbird_vision.ent","None","","None","","NPCType.Human","Factions.Classified","ReactionPresets.NoReaction","ArchetypeData.NetrunnerT1","humanoid","","Invulnerable","Arasaka;Netrunner",false,false,false,true,true,false,"","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline2","Character.arasaka_netrunner_netrunner2_yukimura_wa_rare_inline4","","","","None","songbird","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.bella","0x0000000F2D6094B8","ep1\quest\secondary_characters\bella.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","bella_net","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.farida","0x00000010884B17BD","ep1\quest\secondary_characters\farida.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","Vendors.cz_monument_ripperdoc_farida","","None","farida","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.theo","0x0000000E5870345B","ep1\quest\secondary_characters\theo.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","theo_net","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.wagner","0x00000010BFEC0734","ep1\quest\secondary_characters\wagner.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","","","","None","wagner","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.babs","0x0000000E7993CD1F","ep1\quest\tertiary_characters\babs.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","Character.kurtz_soldier1_ranged2_rifle_wa_inline4","humanoid","","","Lvl1;Soldier",false,false,false,true,true,false,"","Character.kurtz_soldier1_ranged2_rifle_wa_inline0","Character.kurtz_soldier1_ranged2_rifle_wa_inline2","","","","None","Babs","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.bree","0x0000000EDC66F3A0","ep1\quest\tertiary_characters\bree.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","Bree","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.dante","0x0000000FABB07E61","ep1\quest\tertiary_characters\dante.ent","None","","None","","NPCType.Human","Factions.Militech","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","Character.dante_inline2","","","","","None","Dante","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.jurij","0x0000000FB1142B51","ep1\quest\tertiary_characters\jurij.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","ArchetypeData.HeavyMeleeT3","jurij","","","Big;Lvl3;Martial;Militech",false,false,false,true,true,false,"","Character.jurij_inline15","Character.militech_strongarms_hmelee3_fists_mb_elite_inline2","","","","None","Jurij","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.kruger","0x0000001019798C1D","ep1\quest\tertiary_characters\kruger.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","Character.militech_tech_franged2_omaha_ma_rare_inline0","humanoid","","","Militech;Tech",false,false,false,true,true,false,"","Character.militech_tech_franged2_omaha_ma_rare_inline2","Character.militech_tech_franged2_omaha_ma_rare_inline4","","","","None","Kruger","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.kruger_combat","0x00000017C2CAB71D","ep1\quest\tertiary_characters\kruger.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.Ganger_Aggressive","Character.militech_tech_franged2_omaha_ma_rare_inline0","humanoid","","","Militech;Tech",false,false,false,true,true,false,"","Character.militech_tech_franged2_omaha_ma_rare_inline2","Character.militech_tech_franged2_omaha_ma_rare_inline4","","","","None","Kruger","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.Lizzy_Wizzy_ep1","0x000000191F9AED58","ep1\quest\tertiary_characters\lizzy_wizzy_ep1.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Immortal","",false,false,false,false,true,false,"","Character.Quest_Combat_NPC_Base_inline0","","","","","None","lizzy_wizzy","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.Nix","0x0000000D44F307AA","ep1\quest\tertiary_characters\nix_ep1.ent","None","","None","","NPCType.Human","Factions.AfterlifeMercs","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","Vendors.wat_lch_netrunner_01","","None","nix","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.paco","0x0000000E8E993F05","ep1\quest\tertiary_characters\paco.ent","None","","None","","NPCType.Human","Factions.Barghest","ReactionPresets.NoReaction","ArchetypeData.GenericMeleeT2","humanoid","","","",false,false,false,true,true,false,"","Character.paco_inline3","Character.paco_inline5","NPCQuestAffiliation.MinorQuest","","","None","Paco","tweakdb_ep1.bin"
"quest_or_story","unsafe_quest_or_scene","Character.Victor_Vector","0x00000017717263B6","ep1\quest\tertiary_characters\victor_vector_ep1.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","Vendors.wat_lch_ripperdoc_01","","None","victor_vector","tweakdb_ep1.bin"
"robot","missing_template","Character.Android_NPC_Base","0x0000001A3FE4EB4A","","None","","None","","NPCType.Android","Factions.Unaffiliated","ReactionPresets.Mechanical_Aggressive","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","missing_template","Character.Drone_NPC_Base","0x000000189454D7DE","","None","","None","","NPCType.Drone","Factions.Unaffiliated","ReactionPresets.Mechanical_Aggressive","","drone","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","missing_template","Character.Drone_NPC_Base_Old","0x0000001C2D83A9ED","","None","","None","","NPCType.Drone","Factions.Unaffiliated","ReactionPresets.NoReaction","","drone_deprecated","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","missing_template","Character.Mechanical_NPC_Base","0x0000001D07681419","","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Mechanical_Aggressive","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","missing_template","Character.q305_cerberus_robot_TEST","0x00000022EF4661C8","","None","","None","","NPCType.Human","Factions.Militech","ReactionPresets.NoReaction","","exo","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.android_guards","0x00000018B85B5715","base\characters\entities\corpo\corpo__android_ma.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","Character.arasaka_android_android2_masamune_ma_inline0","humanoid","","","Arasaka",false,false,false,false,true,false,"","Character.arasaka_android_android2_masamune_ma_inline2","Character.arasaka_android_android2_masamune_ma_inline4","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","TEST.corpo_android_fist","0x000000178B4FCC09","base\characters\entities\corpo\corpo__android_ma.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Ganger_Aggressive","","humanoid","","","Arasaka",false,false,false,false,true,false,"","TEST.corpo_android_fist_inline0","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.boxingrobot_easy","0x0000001AAA5A437E","base\characters\entities\generic_enemy\generic__boxingrobot_ma.ent","None","","None","","NPCType.Android","Factions.Unaffiliated","ReactionPresets.Mechanical_Passive","ArchetypeData.AndroidMeleeT1","humanoid","","","Lvl1",false,false,false,false,true,false,"","Character.boxingrobot_easy_inline0","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.boxingrobot_hard","0x0000001A222DC63B","base\characters\entities\generic_enemy\generic__boxingrobot_ma.ent","None","","None","","NPCType.Android","Factions.Unaffiliated","ReactionPresets.Mechanical_Passive","ArchetypeData.AndroidMeleeT2","humanoid","","","Lvl3",false,false,false,false,true,false,"","Character.boxingrobot_hard_inline1","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.boxingrobot_medium","0x0000001CB6C0845A","base\characters\entities\generic_enemy\generic__boxingrobot_ma.ent","None","","None","","NPCType.Android","Factions.Unaffiliated","ReactionPresets.Mechanical_Passive","ArchetypeData.AndroidMeleeT2","humanoid","","","Lvl2",false,false,false,false,true,false,"","Character.boxingrobot_medium_inline0","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q110_boxing_robot","0x0000001B624FF0EF","base\characters\entities\generic_enemy\generic__boxingrobot_ma.ent","None","","None","","NPCType.Android","Factions.Unaffiliated","ReactionPresets.Mechanical_Passive","ArchetypeData.AndroidMeleeT2","humanoid","","","Lvl3",false,false,false,false,true,false,"","Character.boxingrobot_hard_inline1","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","TEST.boxingrobot","0x00000010160C9AFD","base\characters\entities\generic_enemy\generic__boxingrobot_ma.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.NoReaction","","humanoid","","","Arasaka",false,false,false,false,true,false,"","TEST.boxingrobot_inline0","","","","","None","None","tweakdb_ep1.bin"
